entity,account,metric,scope,measure_type,site,period_id,period_number,period_end,numeric_value,raw_value,value_unit,sheet
con,Vol - Pals,CH - Container - Southampton - PW,cur_vs_last_ytd,cur_year,pw,202501,1,2025-04-26,0.0,0,count,P1_CON
con,Vol - Pals,CH - Container - Southampton - PW,cur_vs_last_ytd,last_year,pw,202501,1,2025-04-26,0.0,0,count,P1_CON
con,Vol - Pals,CH - Container - Tilbury - PW,period,actual,pw,202501,1,2025-04-26,0.0,0,count,P1_CON
con,Vol - Pals,CH - Container - Tilbury - PW,period,budget,pw,202501,1,2025-04-26,0.0,0,count,P1_CON
con,Vol - Pals,CH - Container - Tilbury - PW,cur_vs_last_ytd,cur_year,pw,202501,1,2025-04-26,0.0,0,count,P1_CON
con,Vol - Pals,CH - Container - Tilbury - PW,cur_vs_last_ytd,last_year,pw,202501,1,2025-04-26,0.0,0,count,P1_CON
con,Vol - Pals,CH - DP World/Other - PW,period,actual,pw,202501,1,2025-04-26,0.0,0,number,P1_CON
con,Vol - Pals,CH - DP World/Other - PW,period,budget,pw,202501,1,2025-04-26,0.0,0,number,P1_CON
con,Vol - Pals,CH - DP World/Other - PW,cur_vs_last_ytd,cur_year,pw,202501,1,2025-04-26,0.0,0,number,P1_CON
con,Vol - Pals,CH - DP World/Other - PW,cur_vs_last_ytd,last_year,pw,202501,1,2025-04-26,0.0,0,number,P1_CON
con,Vol - Pals,Sub-Total - PW,period,actual,pw,202501,1,2025-04-26,0.0,0,number,P1_CON
con,Vol - Pals,Sub-Total - PW,period,budget,pw,202501,1,2025-04-26,0.0,0,number,P1_CON
con,Vol - Pals,Sub-Total - PW,cur_vs_last_ytd,cur_year,pw,202501,1,2025-04-26,0.0,0,number,P1_CON
con,Vol - Pals,Sub-Total - PW,cur_vs_last_ytd,last_year,pw,202501,1,2025-04-26,0.0,0,number,P1_CON
con,Vol - Pals,Total,period,actual,,202501,1,2025-04-26,3460.0,"3,460",number,P1_CON
con,Vol - Pals,Total,period,budget,,202501,1,2025-04-26,1980.0,"1,980",number,P1_CON
con,Vol - Pals,Total,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,3460.0,"3,460",number,P1_CON
con,Vol - Pals,Total,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,1180.0,"1,180",number,P1_CON
con,Head Count,DI - Direct - Drivers,period,actual,,202501,1,2025-04-26,4.0,4,headcount,P1_CON
con,Head Count,DI - Direct - Drivers,period,budget,,202501,1,2025-04-26,3.0,3,headcount,P1_CON
con,Head Count,DI - Direct - Drivers,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,4.0,4,headcount,P1_CON
con,Head Count,DI - Direct - Drivers,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,2.0,2,headcount,P1_CON
con,Head Count,DI - Direct - Shunters,period,actual,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Direct - Shunters,period,budget,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Direct - Shunters,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Direct - Shunters,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Direct - Agency,period,actual,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Direct - Agency,period,budget,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Direct - Agency,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Direct - Agency,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,Sub-Total - Direct,period,actual,,202501,1,2025-04-26,4.0,4,headcount,P1_CON
con,Head Count,Sub-Total - Direct,period,budget,,202501,1,2025-04-26,3.0,3,headcount,P1_CON
con,Head Count,Sub-Total - Direct,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,4.0,4,headcount,P1_CON
con,Head Count,Sub-Total - Direct,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,2.0,2,headcount,P1_CON
con,Head Count,DI - Indirect - Distribution,period,actual,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Distribution,period,budget,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Distribution,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Distribution,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Managers,period,actual,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Managers,period,budget,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Managers,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Managers,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Agency,period,actual,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Agency,period,budget,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Agency,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,DI - Indirect - Agency,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,Sub-Total - Indirect,period,actual,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,Sub-Total - Indirect,period,budget,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,Sub-Total - Indirect,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,Sub-Total - Indirect,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,headcount,P1_CON
con,Head Count,Total,period,actual,,202501,1,2025-04-26,4.0,4,headcount,P1_CON
con,Head Count,Total,period,budget,,202501,1,2025-04-26,3.0,3,headcount,P1_CON
con,Head Count,Total,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,4.0,4,headcount,P1_CON
con,Head Count,Total,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,2.0,2,headcount,P1_CON
con,Hours,DI - Direct - Drivers,period,actual,,202501,1,2025-04-26,1322.0,"1,322",hours,P1_CON
con,Hours,DI - Direct - Drivers,period,budget,,202501,1,2025-04-26,817.0,817,hours,P1_CON
con,Hours,DI - Direct - Drivers,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,1322.0,"1,322",hours,P1_CON
con,Hours,DI - Direct - Drivers,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,487.0,487,hours,P1_CON
con,Hours,DI - Direct - Shunters,period,actual,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - Shunters,period,budget,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - Shunters,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - Shunters,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - O/T,period,actual,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - O/T,period,budget,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - O/T,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - O/T,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - Agency,period,actual,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - Agency,period,budget,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - Agency,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Direct - Agency,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,Sub-Total - Direct,period,actual,,202501,1,2025-04-26,1322.0,"1,322",hours,P1_CON
con,Hours,Sub-Total - Direct,period,budget,,202501,1,2025-04-26,817.0,817,hours,P1_CON
con,Hours,Sub-Total - Direct,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,1322.0,"1,322",hours,P1_CON
con,Hours,Sub-Total - Direct,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,487.0,487,hours,P1_CON
con,Hours,DI - Indirect - Distribution,period,actual,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Distribution,period,budget,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Distribution,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Distribution,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - O/T,period,actual,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - O/T,period,budget,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - O/T,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - O/T,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Managers,period,actual,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Managers,period,budget,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Managers,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Managers,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Agency,period,actual,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Agency,period,budget,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Agency,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,DI - Indirect - Agency,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,Sub-Total - Indirect,period,actual,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,Sub-Total - Indirect,period,budget,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,Sub-Total - Indirect,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,Sub-Total - Indirect,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,0,hours,P1_CON
con,Hours,Total,period,actual,,202501,1,2025-04-26,1322.0,"1,322",hours,P1_CON
con,Hours,Total,period,budget,,202501,1,2025-04-26,817.0,817,hours,P1_CON
con,Hours,Total,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,1322.0,"1,322",hours,P1_CON
con,Hours,Total,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,487.0,487,hours,P1_CON
con,Income,CH - Container - EWT (Third Party),period,actual,,202501,1,2025-04-26,57306.0,"£57,306",currency,P1_CON
con,Income,CH - Container - EWT (Third Party),period,budget,,202501,1,2025-04-26,35803.0,"£35,803",currency,P1_CON
con,Income,CH - Container - EWT (Third Party),cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,57306.0,"£57,306",currency,P1_CON
con,Income,CH - Container - EWT (Third Party),cur_vs_last_ytd,last_year,,202501,1,2025-04-26,20225.0,"£20,225",currency,P1_CON
con,Income,CH - Container - Fresh Service,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Income,CH - Container - Fresh Service,period,budget,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Income,CH - Container - Fresh Service,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Income,CH - Container - Fresh Service,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Income,CH - Container - Sub-Contractor,period,actual,,202501,1,2025-04-26,4305.0,"£4,305",currency,P1_CON
con,Income,CH - Container - Sub-Contractor,period,budget,,202501,1,2025-04-26,1455.0,"£1,455",currency,P1_CON
con,Income,CH - Container - Sub-Contractor,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,4305.0,"£4,305",currency,P1_CON
con,Income,CH - Container - Sub-Contractor,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,1379.0,"£1,379",currency,P1_CON
con,Income,CH - Customs Clearance,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Income,CH - Customs Clearance,period,budget,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Income,CH - Customs Clearance,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Income,CH - Customs Clearance,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,491.0,£491,currency,P1_CON
con,Income,Total,period,actual,,202501,1,2025-04-26,61611.0,"£61,611",currency,P1_CON
con,Income,Total,period,budget,,202501,1,2025-04-26,37258.0,"£37,258",currency,P1_CON
con,Income,Total,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,61611.0,"£61,611",currency,P1_CON
con,Income,Total,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,22095.0,"£22,095",currency,P1_CON
con,Direct Costs,CH - Wages,period,actual,,202501,1,2025-04-26,22408.0,"£22,408",currency,P1_CON
con,Direct Costs,CH - Wages,period,budget,,202501,1,2025-04-26,13688.0,"£13,688",currency,P1_CON
con,Direct Costs,CH - Wages,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,22408.0,"£22,408",currency,P1_CON
con,Direct Costs,CH - Wages,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,7576.0,"£7,576",currency,P1_CON
con,Direct Costs,CH - O/T,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - O/T,period,budget,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - O/T,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - O/T,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - ER's NI & Pen,period,actual,,202501,1,2025-04-26,2749.0,"£2,749",currency,P1_CON
con,Direct Costs,CH - ER's NI & Pen,period,budget,,202501,1,2025-04-26,2052.0,"£2,052",currency,P1_CON
con,Direct Costs,CH - ER's NI & Pen,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,2749.0,"£2,749",currency,P1_CON
con,Direct Costs,CH - ER's NI & Pen,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,871.0,£871,currency,P1_CON
con,Direct Costs,CH - Agency,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Agency,period,budget,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Agency,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Agency,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Agency O/T,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Agency O/T,period,budget,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Agency O/T,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Agency O/T,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Subsistence,period,actual,,202501,1,2025-04-26,178.0,£178,currency,P1_CON
con,Direct Costs,CH - Subsistence,period,budget,,202501,1,2025-04-26,198.0,£198,currency,P1_CON
con,Direct Costs,CH - Subsistence,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,178.0,£178,currency,P1_CON
con,Direct Costs,CH - Subsistence,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,80.0,£80,currency,P1_CON
con,Direct Costs,CH - Tolls,period,actual,,202501,1,2025-04-26,1349.0,"£1,349",currency,P1_CON
con,Direct Costs,CH - Tolls,period,budget,,202501,1,2025-04-26,1028.0,"£1,028",currency,P1_CON
con,Direct Costs,CH - Tolls,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,1349.0,"£1,349",currency,P1_CON
con,Direct Costs,CH - Tolls,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,664.0,£664,currency,P1_CON
con,Direct Costs,CH - Vehicle - Rental,period,actual,,202501,1,2025-04-26,8720.0,"£8,720",currency,P1_CON
con,Direct Costs,CH - Vehicle - Rental,period,budget,,202501,1,2025-04-26,4080.0,"£4,080",currency,P1_CON
con,Direct Costs,CH - Vehicle - Rental,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,8720.0,"£8,720",currency,P1_CON
con,Direct Costs,CH - Vehicle - Rental,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,4120.0,"£4,120",currency,P1_CON
con,Direct Costs,CH - Vehicle - Fuel/AdBlue,period,actual,,202501,1,2025-04-26,14184.0,"£14,184",currency,P1_CON
con,Direct Costs,CH - Vehicle - Fuel/AdBlue,period,budget,,202501,1,2025-04-26,7917.0,"£7,917",currency,P1_CON
con,Direct Costs,CH - Vehicle - Fuel/AdBlue,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,14184.0,"£14,184",currency,P1_CON
con,Direct Costs,CH - Vehicle - Fuel/AdBlue,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,4603.0,"£4,603",currency,P1_CON
con,Direct Costs,CH - Vehicle - Service & Tyres,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Vehicle - Service & Tyres,period,budget,,202501,1,2025-04-26,800.0,£800,currency,P1_CON
con,Direct Costs,CH - Vehicle - Service & Tyres,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Vehicle - Service & Tyres,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,325.0,£325,currency,P1_CON
con,Direct Costs,CH - Vehicle - Repairs,period,actual,,202501,1,2025-04-26,946.0,£946,currency,P1_CON
con,Direct Costs,CH - Vehicle - Repairs,period,budget,,202501,1,2025-04-26,400.0,£400,currency,P1_CON
con,Direct Costs,CH - Vehicle - Repairs,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,946.0,£946,currency,P1_CON
con,Direct Costs,CH - Vehicle - Repairs,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Vehicle - Insurance,period,actual,,202501,1,2025-04-26,1171.0,"£1,171",currency,P1_CON
con,Direct Costs,CH - Vehicle - Insurance,period,budget,,202501,1,2025-04-26,1142.0,"£1,142",currency,P1_CON
con,Direct Costs,CH - Vehicle - Insurance,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,1171.0,"£1,171",currency,P1_CON
con,Direct Costs,CH - Vehicle - Insurance,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,320.0,£320,currency,P1_CON
con,Direct Costs,CH - Vehicle - Tax,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Vehicle - Tax,period,budget,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Vehicle - Tax,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Vehicle - Tax,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Trailer - Rental,period,actual,,202501,1,2025-04-26,4040.0,"£4,040",currency,P1_CON
con,Direct Costs,CH - Trailer - Rental,period,budget,,202501,1,2025-04-26,2352.0,"£2,352",currency,P1_CON
con,Direct Costs,CH - Trailer - Rental,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,4040.0,"£4,040",currency,P1_CON
con,Direct Costs,CH - Trailer - Rental,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,1520.0,"£1,520",currency,P1_CON
con,Direct Costs,CH - Trailer - Service & Tyres,period,actual,,202501,1,2025-04-26,1662.0,"£1,662",currency,P1_CON
con,Direct Costs,CH - Trailer - Service & Tyres,period,budget,,202501,1,2025-04-26,400.0,£400,currency,P1_CON
con,Direct Costs,CH - Trailer - Service & Tyres,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,1662.0,"£1,662",currency,P1_CON
con,Direct Costs,CH - Trailer - Service & Tyres,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,1047.0,"£1,047",currency,P1_CON
con,Direct Costs,CH - Trailer - Repairs,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Trailer - Repairs,period,budget,,202501,1,2025-04-26,200.0,£200,currency,P1_CON
con,Direct Costs,CH - Trailer - Repairs,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Trailer - Repairs,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Haulage - Sub-Contract,period,actual,,202501,1,2025-04-26,4245.0,"£4,245",currency,P1_CON
con,Direct Costs,CH - Haulage - Sub-Contract,period,budget,,202501,1,2025-04-26,1138.0,"£1,138",currency,P1_CON
con,Direct Costs,CH - Haulage - Sub-Contract,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,4245.0,"£4,245",currency,P1_CON
con,Direct Costs,CH - Haulage - Sub-Contract,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,1198.0,"£1,198",currency,P1_CON
con,Direct Costs,CH - Haulage - Fuel Surcharge,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Haulage - Fuel Surcharge,period,budget,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Haulage - Fuel Surcharge,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Haulage - Fuel Surcharge,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Customs Clearance,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Customs Clearance,period,budget,,202501,1,2025-04-26,534.0,£534,currency,P1_CON
con,Direct Costs,CH - Customs Clearance,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Customs Clearance,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,419.0,£419,currency,P1_CON
con,Direct Costs,CH - Claims/Rebates,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Claims/Rebates,period,budget,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Claims/Rebates,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,CH - Claims/Rebates,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Direct Costs,Total,period,actual,,202501,1,2025-04-26,61653.0,"£61,653",currency,P1_CON
con,Direct Costs,Total,period,budget,,202501,1,2025-04-26,35929.0,"£35,929",currency,P1_CON
con,Direct Costs,Total,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,61653.0,"£61,653",currency,P1_CON
con,Direct Costs,Total,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,22744.0,"£22,744",currency,P1_CON
con,Gross Profit/(Loss),Total,period,actual,,202501,1,2025-04-26,-42.0,-£42,currency,P1_CON
con,Gross Profit/(Loss),Total,period,budget,,202501,1,2025-04-26,1330.0,"£1,330",currency,P1_CON
con,Gross Profit/(Loss),Total,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,-42.0,-£42,currency,P1_CON
con,Gross Profit/(Loss),Total,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,-649.0,-£649,currency,P1_CON
con,Gross Profit/(Loss),Margin %,period,actual,,202501,1,2025-04-26,-0.07,-0.07%,percent,P1_CON
con,Gross Profit/(Loss),Margin %,period,budget,,202501,1,2025-04-26,3.57,3.57%,percent,P1_CON
con,Gross Profit/(Loss),Margin %,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,-0.07,-0.07%,percent,P1_CON
con,Gross Profit/(Loss),Margin %,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,-2.94,-2.94%,percent,P1_CON
con,Indirect Costs,CH - Wages,period,actual,,202501,1,2025-04-26,2000.0,"£2,000",currency,P1_CON
con,Indirect Costs,CH - Wages,period,budget,,202501,1,2025-04-26,2000.0,"£2,000",currency,P1_CON
con,Indirect Costs,CH - Wages,cur_vs_last_ytd,cur_year,,202501,1,2025-04-26,2000.0,"£2,000",currency,P1_CON
con,Indirect Costs,CH - Wages,cur_vs_last_ytd,last_year,,202501,1,2025-04-26,2000.0,"£2,000",currency,P1_CON
con,Indirect Costs,CH - O/T,period,actual,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
con,Indirect Costs,CH - O/T,period,budget,,202501,1,2025-04-26,0.0,£0,currency,P1_CON
